age,correct,key,response,response_time,sex,subject_nr,tp
20,1,nh,11,450,Male,30,0.8
20,1,hn,11,454,Male,30,0.07692
20,1,nh,21,421,Male,30,0.8
20,0,hp,17,447,Male,30,0.07692
20,1,pm,20,453,Male,30,0.2
20,1,mh,11,428,Male,30,0.11111
20,1,hj,15,423,Male,30,0.15385
20,1,jh,11,388,Male,30,0.125
20,1,hg,10,458,Male,30,0.15385
20,1,gj,15,360,Male,30,0.2
20,0,jo,16,383,Male,30,0.25
20,1,oc,4,466,Male,30,0.125
20,1,cp,23,509,Male,30,0.1
20,1,pd,5,454,Male,30,0.02
20,1,dk,16,447,Male,30,0.33333
20,1,kh,11,390,Male,30,0.25
20,1,hg,10,418,Male,30,0.15385
20,1,gk,16,340,Male,30,0.2
20,0,kb,9,442,Male,30,0.125
20,1,bb,3,484,Male,30,0.25
20,1,bo,22,424,Male,30,0.25
20,1,oa,2,478,Male,30,0.25
20,1,ab,3,479,Male,30,0.33333
20,1,bo,22,874,Male,30,0.25
20,1,oa,2,505,Male,30,0.25
20,1,am,20,440,Male,30,0.16667
20,1,mj,15,413,Male,30,0.11111
20,1,jc,4,514,Male,30,0.125
20,0,co,16,387,Male,30,0.3
20,1,ok,16,449,Male,30,0.0625
20,1,km,20,471,Male,30,0.125
20,1,mo,22,517,Male,30,0.22222
20,1,ol,17,365,Male,30,0.0625
20,1,lo,22,556,Male,30,0.25
20,1,oe,8,596,Male,30,0.125
20,1,ee,8,409,Male,30,0.16667
20,1,ek,16,432,Male,30,0.08333
20,1,kc,4,491,Male,30,0.125
20,1,cl,17,467,Male,30,0.1
20,1,lm,20,495,Male,30,0.25
20,1,me,8,506,Male,30,0.22222
20,0,ea,8,433,Male,30,0.08333
20,0,ao,15,486,Male,30,0.33333
20,1,oj,15,417,Male,30,0.0625
20,1,jn,21,452,Male,30,0.125
20,1,nh,11,490,Male,30,0.8
20,1,hi,14,518,Male,30,0.07692
20,1,ic,4,504,Male,30,1
20,1,cg,10,470,Male,30,0.1
20,0,gl,16,364,Male,30,0.2
20,1,lc,4,525,Male,30,0.25
20,0,co,16,406,Male,30,0.3
20,1,oh,11,388,Male,30,0.0625
20,1,hj,15,439,Male,30,0.15385
20,1,jo,22,430,Male,30,0.25
20,1,oe,8,473,Male,30,0.125
20,1,ef,9,454,Male,30,0.08333
20,1,fo,22,821,Male,30,0.33333
20,1,om,20,424,Male,30,0.0625
20,1,mb,3,466,Male,30,0.11111
20,1,bh,11,452,Male,30,0.125
20,1,hh,11,425,Male,30,0.07692
20,1,hc,4,437,Male,30,0.07692
20,1,ce,8,462,Male,30,0.1
20,1,ec,4,465,Male,30,0.08333
20,0,cc,9,456,Male,30,0.1
20,1,ch,11,445,Male,30,0.1
20,1,he,8,483,Male,30,0.07692
20,1,ep,23,528,Male,30,0.08333
20,1,pf,9,469,Male,30,0.2
20,1,fe,8,721,Male,30,0.33333
20,1,eh,11,477,Male,30,0.08333
20,1,hm,20,525,Male,30,0.07692
20,1,mf,9,439,Male,30,0.11111
20,1,fm,20,435,Male,30,0.33333
20,1,mn,21,534,Male,30,0.11111
20,1,nh,11,395,Male,30,0.8
20,1,hl,17,416,Male,30,0.07692
20,1,lk,16,465,Male,30,0.25
20,1,kk,16,400,Male,30,0.125
20,1,kh,11,418,Male,30,0.25
20,1,hd,4,482,Male,30,0.07692
20,1,do,22,443,Male,30,0.33333
20,1,on,21,416,Male,30,0.0625
20,1,nk,16,415,Male,30,0.2
20,1,ke,8,439,Male,30,0.125
20,1,eo,22,531,Male,30,0.08333
20,1,oa,2,491,Male,30,0.25
20,1,ae,8,431,Male,30,0.16667
20,1,em,20,413,Male,30,0.08333
20,0,mo,21,394,Male,30,0.22222
20,1,oo,22,506,Male,30,0.0625
20,1,op,23,443,Male,30,0.0625
20,1,pg,10,461,Male,30,0.2
20,1,gm,20,412,Male,30,0.2
20,1,me,8,470,Male,30,0.22222
20,1,ed,4,467,Male,30,0.83333
20,1,da,2,507,Male,30,0.33333
20,1,ab,3,444,Male,30,0.33333
20,0,bp,17,405,Male,30,0.125
20,1,pe,8,489,Male,30,0.2
20,1,ee,8,488,Male,30,0.16667
20,1,eb,3,482,Male,30,0.08333
20,1,be,8,455,Male,30,0.125
20,1,bb,3,475,Male,30,0.25
20,1,bc,4,471,Male,30,0.125
20,1,co,22,443,Male,30,0.3
20,1,oa,2,571,Male,30,0.25
20,1,ao,22,497,Male,30,0.33333
20,1,oc,4,456,Male,30,0.125
20,1,ck,16,429,Male,30,0.1
20,1,kg,10,453,Male,30,0.125
20,0,gn,15,433,Male,30,0.2
20,1,nh,11,424,Male,30,0.8
20,1,hn,11,452,Male,30,0.07692
20,1,nh,21,458,Male,30,0.8
20,1,hp,23,418,Male,30,0.07692
20,1,pm,20,438,Male,30,0.2
20,1,mh,11,441,Male,30,0.11111
20,1,hj,15,443,Male,30,0.15385
20,1,jh,11,415,Male,30,0.125
20,1,hg,10,438,Male,30,0.15385
20,1,gj,15,440,Male,30,0.2
20,1,jo,22,436,Male,30,0.25
20,0,oc,10,438,Male,30,0.125
20,0,cp,17,405,Male,30,0.1
20,0,pd,11,444,Male,30,0.02
20,1,dk,16,478,Male,30,0.33333
20,1,kh,11,392,Male,30,0.25
20,1,hg,10,449,Male,30,0.15385
20,1,gk,16,466,Male,30,0.2
20,0,kb,9,461,Male,30,0.125
20,1,bb,3,507,Male,30,0.25
20,1,bo,22,414,Male,30,0.25
20,0,oa,9,425,Male,30,0.25
20,1,ab,3,439,Male,30,0.33333
20,0,bo,15,417,Male,30,0.25
20,1,oa,2,559,Male,30,0.25
20,1,am,20,439,Male,30,0.16667
20,1,mj,15,393,Male,30,0.11111
20,1,jc,4,419,Male,30,0.125
20,1,co,22,437,Male,30,0.3
20,1,ok,16,406,Male,30,0.0625
20,1,km,20,403,Male,30,0.125
20,1,mo,22,423,Male,30,0.22222
20,1,ol,17,414,Male,30,0.0625
20,0,lo,15,370,Male,30,0.25
20,1,lo,5,466,Male,30,0.25
20,1,lo,15,461,Male,30,0.25
20,0,lo,15,424,Male,30,0.25
20,1,lo,5,468,Male,30,0.25
20,1,lo,21,571,Male,30,0.25
20,1,lo,4,495,Male,30,0.25
20,1,lo,16,451,Male,30,0.25
20,1,lo,9,424,Male,30,0.25
20,1,lo,9,466,Male,30,0.25
20,1,lo,3,575,Male,30,0.25
20,1,lo,22,460,Male,30,0.25
20,1,lo,23,468,Male,30,0.25
20,1,lo,10,441,Male,30,0.25
20,1,lo,20,450,Male,30,0.25
20,1,lo,5,476,Male,30,0.25
20,1,lo,20,523,Male,30,0.25
20,1,lo,14,457,Male,30,0.25
20,1,lo,14,515,Male,30,0.25
20,1,lo,14,587,Male,30,0.25
20,1,lo,21,511,Male,30,0.25
20,1,lo,23,450,Male,30,0.25
20,1,lo,22,518,Male,30,0.25
20,1,lo,20,467,Male,30,0.25
20,1,lo,23,503,Male,30,0.25
20,1,lo,16,468,Male,30,0.25
20,1,lo,17,411,Male,30,0.25
20,1,lo,10,482,Male,30,0.25
20,1,lo,16,435,Male,30,0.25
20,0,lo,8,509,Male,30,0.25
20,1,lo,14,460,Male,30,0.25
20,1,lo,9,419,Male,30,0.25
20,0,lo,4,388,Male,30,0.25
20,1,lo,11,409,Male,30,0.25
20,1,lo,11,422,Male,30,0.25
20,1,lo,4,449,Male,30,0.25
20,1,lo,3,553,Male,30,0.25
20,0,lo,16,460,Male,30,0.25
20,1,lo,11,408,Male,30,0.25
20,1,lo,8,460,Male,30,0.25
20,0,lo,14,533,Male,30,0.25
20,1,lo,8,519,Male,30,0.25
20,1,lo,21,384,Male,30,0.25
20,1,lo,21,485,Male,30,0.25
20,0,lo,8,479,Male,30,0.25
20,1,lo,10,444,Male,30,0.25
20,1,lo,2,549,Male,30,0.25
20,1,lo,21,470,Male,30,0.25
20,1,lo,11,456,Male,30,0.25
20,1,lo,17,449,Male,30,0.25
20,1,lo,16,425,Male,30,0.25
20,1,lo,8,477,Male,30,0.25
20,1,lo,15,431,Male,30,0.25
20,1,lo,14,414,Male,30,0.25
20,1,lo,4,443,Male,30,0.25
20,1,lo,3,468,Male,30,0.25
20,1,lo,2,520,Male,30,0.25
20,1,lo,8,450,Male,30,0.25
20,1,lo,10,442,Male,30,0.25
20,1,lo,4,429,Male,30,0.25
20,1,lo,11,453,Male,30,0.25
20,1,lo,17,431,Male,30,0.25
20,1,lo,23,451,Male,30,0.25
20,1,lo,3,482,Male,30,0.25
20,1,lo,21,449,Male,30,0.25
20,1,lo,15,451,Male,30,0.25
20,1,lo,3,480,Male,30,0.25
20,1,lo,8,474,Male,30,0.25
20,1,lo,17,531,Male,30,0.25
20,1,lo,23,509,Male,30,0.25
20,1,lo,20,486,Male,30,0.25
20,1,lo,2,487,Male,30,0.25
20,1,lo,16,417,Male,30,0.25
20,1,lo,16,467,Male,30,0.25
20,1,lo,5,446,Male,30,0.25
20,1,lo,11,473,Male,30,0.25
20,0,lo,11,393,Male,30,0.25
20,1,lo,9,430,Male,30,0.25
20,1,lo,4,435,Male,30,0.25
20,1,lo,23,545,Male,30,0.25
20,1,lo,15,466,Male,30,0.25
20,1,lo,14,467,Male,30,0.25
20,1,lo,9,435,Male,30,0.25
20,0,lo,16,426,Male,30,0.25
20,0,lo,8,444,Male,30,0.25
20,1,lo,3,842,Male,30,0.25
20,1,lo,9,518,Male,30,0.25
20,1,lo,11,420,Male,30,0.25
20,1,lo,15,455,Male,30,0.25
20,1,lo,21,505,Male,30,0.25
20,1,lo,9,479,Male,30,0.25
20,1,lo,20,438,Male,30,0.25
20,1,lo,15,478,Male,30,0.25
20,1,lo,14,457,Male,30,0.25
20,1,lo,4,500,Male,30,0.25
20,1,lo,2,505,Male,30,0.25
20,1,lo,10,444,Male,30,0.25
20,1,lo,10,450,Male,30,0.25
20,1,lo,17,419,Male,30,0.25
20,1,lo,8,433,Male,30,0.25
20,1,lo,15,429,Male,30,0.25
20,1,lo,5,446,Male,30,0.25
20,1,lo,8,497,Male,30,0.25
20,1,lo,16,441,Male,30,0.25
20,1,lo,22,447,Male,30,0.25
20,1,lo,22,506,Male,30,0.25
20,1,lo,10,485,Male,30,0.25
20,1,lo,17,408,Male,30,0.25
20,0,lo,16,412,Male,30,0.25
20,1,lo,22,407,Male,30,0.25
20,1,lo,5,450,Male,30,0.25
20,1,lo,4,524,Male,30,0.25
20,1,lo,3,481,Male,30,0.25
20,1,NA,22,691,Male,31,NA
20,1,NA,10,472,Male,31,NA
20,1,NA,16,467,Male,31,NA
20,1,NA,15,402,Male,31,NA
20,1,NA,8,614,Male,31,NA
20,1,NA,23,497,Male,31,NA
20,1,NA,2,600,Male,31,NA
20,1,NA,20,580,Male,31,NA
20,1,NA,4,557,Male,31,NA
20,1,NA,14,531,Male,31,NA
20,1,NA,17,440,Male,31,NA
20,1,NA,11,487,Male,31,NA
20,1,NA,21,510,Male,31,NA
20,1,NA,9,526,Male,31,NA
20,1,NA,5,522,Male,31,NA
20,1,NA,3,558,Male,31,NA
20,1,oe,8,551,Male,31,0.125
20,1,ee,8,446,Male,31,0.16667
20,1,ek,16,426,Male,31,0.08333
20,1,kc,4,516,Male,31,0.125
20,1,cl,17,428,Male,31,0.1
20,1,lm,20,540,Male,31,0.25
20,1,me,8,553,Male,31,0.22222
20,1,ea,2,554,Male,31,0.08333
20,0,ao,16,453,Male,31,0.33333
20,1,oj,15,405,Male,31,0.0625
20,1,jn,21,444,Male,31,0.125
20,1,nh,11,420,Male,31,0.8
20,1,hi,14,529,Male,31,0.07692
20,1,ic,4,459,Male,31,1
20,1,cg,10,416,Male,31,0.1
20,1,gl,17,402,Male,31,0.2
20,1,lc,4,504,Male,31,0.25
20,1,co,22,568,Male,31,0.3
20,1,oh,11,421,Male,31,0.0625
20,1,hj,15,418,Male,31,0.15385
20,1,jo,22,375,Male,31,0.25
20,1,oe,8,481,Male,31,0.125
20,1,ef,9,476,Male,31,0.08333
20,1,fo,22,515,Male,31,0.33333
20,1,om,20,518,Male,31,0.0625
20,1,mb,3,527,Male,31,0.11111
20,1,bh,11,414,Male,31,0.125
20,1,hh,11,548,Male,31,0.07692
20,1,hc,4,504,Male,31,0.07692
20,1,ce,8,525,Male,31,0.1
20,1,ec,4,503,Male,31,0.08333
20,1,cc,4,414,Male,31,0.1
20,1,ch,11,450,Male,31,0.1
20,1,he,8,603,Male,31,0.07692
20,1,ep,23,548,Male,31,0.08333
20,1,pf,9,489,Male,31,0.2
20,1,fe,8,482,Male,31,0.33333
20,1,eh,11,434,Male,31,0.08333
20,1,hm,20,466,Male,31,0.07692
20,1,mf,9,472,Male,31,0.11111
20,1,fm,20,430,Male,31,0.33333
20,1,mn,21,493,Male,31,0.11111
20,1,nh,11,441,Male,31,0.8
20,1,hl,17,427,Male,31,0.07692
20,1,lk,16,460,Male,31,0.25
20,1,kk,16,361,Male,31,0.125
20,1,kh,11,428,Male,31,0.25
20,1,hd,4,427,Male,31,0.07692
20,0,do,16,434,Male,31,0.33333
20,1,on,21,421,Male,31,0.0625
20,1,nk,16,401,Male,31,0.2
20,1,ke,8,470,Male,31,0.125
20,1,eo,22,476,Male,31,0.08333
20,0,oa,9,467,Male,31,0.25
20,1,ae,8,475,Male,31,0.16667
20,1,em,20,461,Male,31,0.08333
20,1,mo,22,419,Male,31,0.22222
20,1,oo,22,433,Male,31,0.0625
20,0,op,17,349,Male,31,0.0625
20,1,pg,10,416,Male,31,0.2
20,1,gm,20,397,Male,31,0.2
20,1,me,8,485,Male,31,0.22222
20,1,ed,4,476,Male,31,0.83333
20,1,da,2,459,Male,31,0.33333
20,1,ab,3,513,Male,31,0.33333
20,0,bp,17,368,Male,31,0.125
20,1,pe,8,516,Male,31,0.2
20,1,ee,8,488,Male,31,0.16667
20,1,eb,3,533,Male,31,0.08333
20,1,be,8,470,Male,31,0.125
20,1,bb,3,440,Male,31,0.25
20,1,bc,4,461,Male,31,0.125
20,1,co,22,451,Male,31,0.3
20,0,oa,8,440,Male,31,0.25
20,1,ao,22,874,Male,31,0.33333
20,1,oc,4,434,Male,31,0.125
20,1,ck,16,422,Male,31,0.1
20,1,kg,10,436,Male,31,0.125
20,1,gn,21,357,Male,31,0.2
20,1,nh,11,398,Male,31,0.8
20,1,hn,11,437,Male,31,0.07692
20,1,nh,21,437,Male,31,0.8
20,1,hp,23,384,Male,31,0.07692
20,1,pm,20,435,Male,31,0.2
20,1,mh,11,408,Male,31,0.11111
20,1,hj,15,413,Male,31,0.15385
20,1,jh,11,408,Male,31,0.125
20,1,hg,10,436,Male,31,0.15385
20,1,gj,15,398,Male,31,0.2
20,1,jo,22,414,Male,31,0.25
20,0,oc,10,447,Male,31,0.125
20,1,cp,23,400,Male,31,0.1
20,1,pd,5,449,Male,31,0.02
20,1,dk,16,395,Male,31,0.33333
20,1,kh,11,409,Male,31,0.25
20,1,hg,10,424,Male,31,0.15385
20,1,gk,16,389,Male,31,0.2
20,1,kb,3,496,Male,31,0.125
20,1,bb,3,538,Male,31,0.25
20,1,bo,22,394,Male,31,0.25
20,1,oa,2,477,Male,31,0.25
20,1,ab,3,483,Male,31,0.33333
20,1,bo,22,424,Male,31,0.25
20,1,oa,2,569,Male,31,0.25
20,1,am,20,400,Male,31,0.16667
20,1,mj,15,435,Male,31,0.11111
20,1,jc,4,425,Male,31,0.125
20,0,co,16,544,Male,31,0.3
20,1,ok,16,383,Male,31,0.0625
20,1,km,20,457,Male,31,0.125
20,1,mo,22,377,Male,31,0.22222
20,1,ol,17,367,Male,31,0.0625
20,1,lo,22,468,Male,31,0.25
20,1,oe,8,462,Male,31,0.125
20,1,ee,8,472,Male,31,0.16667
20,1,ek,16,376,Male,31,0.08333
20,1,kc,4,444,Male,31,0.125
20,1,cl,17,463,Male,31,0.1
20,1,lm,20,422,Male,31,0.25
20,1,me,8,460,Male,31,0.22222
20,1,ea,2,440,Male,31,0.08333
20,0,ao,16,407,Male,31,0.33333
20,1,oj,15,391,Male,31,0.0625
20,0,jn,15,328,Male,31,0.125
20,1,nh,11,391,Male,31,0.8
20,1,hi,14,425,Male,31,0.07692
20,1,ic,4,431,Male,31,1
20,0,cg,16,473,Male,31,0.1
20,1,gl,17,400,Male,31,0.2
20,0,lc,10,371,Male,31,0.25
20,1,co,22,384,Male,31,0.3
20,1,oh,11,391,Male,31,0.0625
20,1,hj,15,398,Male,31,0.15385
20,1,jo,22,383,Male,31,0.25
20,1,oe,8,495,Male,31,0.125
20,1,ef,9,499,Male,31,0.08333
20,1,fo,22,444,Male,31,0.33333
20,1,om,20,436,Male,31,0.0625
20,0,mb,9,449,Male,31,0.11111
20,1,bh,11,463,Male,31,0.125
20,1,hh,11,451,Male,31,0.07692
20,1,hc,4,450,Male,31,0.07692
20,1,ce,8,416,Male,31,0.1
20,1,ec,4,429,Male,31,0.08333
20,0,cc,16,393,Male,31,0.1
20,1,ch,11,480,Male,31,0.1
20,0,he,9,538,Male,31,0.07692
20,1,ep,23,480,Male,31,0.08333
20,1,pf,9,416,Male,31,0.2
20,1,fe,8,455,Male,31,0.33333
20,1,eh,11,414,Male,31,0.08333
20,1,hm,20,405,Male,31,0.07692
20,1,mf,9,492,Male,31,0.11111
20,0,fm,14,369,Male,31,0.33333
20,1,mn,21,422,Male,31,0.11111
20,1,nh,11,420,Male,31,0.8
20,1,hl,17,383,Male,31,0.07692
20,1,lk,16,400,Male,31,0.25
20,1,kk,16,346,Male,31,0.125
20,1,kh,11,392,Male,31,0.25
20,1,hd,4,464,Male,31,0.07692
20,1,do,22,432,Male,31,0.33333
20,1,on,21,401,Male,31,0.0625
20,1,nk,16,405,Male,31,0.2
20,1,ke,8,488,Male,31,0.125
20,1,eo,22,464,Male,31,0.08333
20,1,oa,2,484,Male,31,0.25
20,1,ae,8,440,Male,31,0.16667
20,1,em,20,428,Male,31,0.08333
20,1,mo,22,356,Male,31,0.22222
20,1,oo,22,388,Male,31,0.0625
20,0,op,17,412,Male,31,0.0625
20,1,pg,10,463,Male,31,0.2
20,1,gm,20,439,Male,31,0.2
20,1,me,8,452,Male,31,0.22222
20,1,ed,4,460,Male,31,0.83333
20,0,da,9,500,Male,31,0.33333
20,1,ab,3,478,Male,31,0.33333
20,1,bp,23,796,Male,31,0.125
20,1,pe,8,442,Male,31,0.2
20,1,ee,8,426,Male,31,0.16667
20,1,eb,3,471,Male,31,0.08333
20,1,be,8,400,Male,31,0.125
20,0,bb,9,418,Male,31,0.25
20,1,bc,4,431,Male,31,0.125
20,1,co,22,461,Male,31,0.3
20,1,oa,2,524,Male,31,0.25
20,1,ao,22,488,Male,31,0.33333
20,1,oc,4,394,Male,31,0.125
20,1,ck,16,367,Male,31,0.1
20,1,kg,10,383,Male,31,0.125
20,1,gn,21,407,Male,31,0.2
20,1,nh,11,410,Male,31,0.8
20,1,hn,11,725,Male,31,0.07692
20,1,nh,21,440,Male,31,0.8
20,0,hp,16,337,Male,31,0.07692
20,1,pm,20,452,Male,31,0.2
20,1,mh,11,440,Male,31,0.11111
20,1,hj,15,392,Male,31,0.15385
20,1,jh,11,348,Male,31,0.125
20,1,hg,10,418,Male,31,0.15385
20,1,gj,15,393,Male,31,0.2
20,1,jo,22,379,Male,31,0.25
20,1,oc,4,434,Male,31,0.125
20,0,cp,17,389,Male,31,0.1
20,0,pd,10,388,Male,31,0.02
20,1,dk,16,405,Male,31,0.33333
20,1,kh,11,390,Male,31,0.25
20,1,hg,10,438,Male,31,0.15385
20,1,gk,16,402,Male,31,0.2
20,0,kb,9,431,Male,31,0.125
20,1,bb,3,511,Male,31,0.25
20,0,bo,16,363,Male,31,0.25
20,1,oa,2,464,Male,31,0.25
20,1,ab,3,473,Male,31,0.33333
20,0,bo,16,381,Male,31,0.25
20,1,oa,2,451,Male,31,0.25
20,1,am,20,418,Male,31,0.16667
20,1,mj,15,426,Male,31,0.11111
20,0,jc,10,387,Male,31,0.125
20,1,co,22,457,Male,31,0.3
20,1,ok,16,313,Male,31,0.0625
20,1,km,20,424,Male,31,0.125
20,1,mo,22,410,Male,31,0.22222
20,1,ol,17,364,Male,31,0.0625
20,0,lo,16,360,Male,31,0.25
20,1,oe,8,452,Male,31,0.125
20,1,ee,8,347,Male,31,0.16667
20,1,ek,16,408,Male,31,0.08333
20,1,kc,4,417,Male,31,0.125
20,1,cl,17,395,Male,31,0.1
20,1,lm,20,419,Male,31,0.25
20,1,me,8,391,Male,31,0.22222
20,1,ea,2,516,Male,31,0.08333
20,0,ao,16,345,Male,31,0.33333
20,1,oj,15,397,Male,31,0.0625
20,0,jn,15,326,Male,31,0.125
20,1,nh,11,378,Male,31,0.8
20,1,hi,14,461,Male,31,0.07692
20,1,ic,4,402,Male,31,1
20,1,cg,10,414,Male,31,0.1
20,1,gl,17,417,Male,31,0.2
20,0,lc,10,376,Male,31,0.25
20,0,co,16,384,Male,31,0.3
20,1,oh,11,388,Male,31,0.0625
20,1,hj,15,399,Male,31,0.15385
20,1,jo,22,498,Male,31,0.25
20,1,oe,8,512,Male,31,0.125
20,1,ef,9,364,Male,31,0.08333
20,0,fo,16,373,Male,31,0.33333
20,1,om,20,414,Male,31,0.0625
20,0,mb,9,426,Male,31,0.11111
20,1,bh,11,407,Male,31,0.125
20,0,hh,10,446,Male,31,0.07692
20,1,hc,4,433,Male,31,0.07692
20,0,ce,9,401,Male,31,0.1
20,1,ec,4,433,Male,31,0.08333
20,1,cc,4,420,Male,31,0.1
20,1,ch,11,423,Male,31,0.1
20,0,he,9,422,Male,31,0.07692
20,0,ep,17,456,Male,31,0.08333
20,1,pf,9,360,Male,31,0.2
20,1,fe,8,462,Male,31,0.33333
20,1,eh,11,399,Male,31,0.08333
20,1,hm,20,467,Male,31,0.07692
20,1,mf,9,466,Male,31,0.11111
20,0,fm,15,416,Male,31,0.33333
20,1,mn,21,717,Male,31,0.11111
20,1,nh,11,439,Male,31,0.8
20,1,hl,17,461,Male,31,0.07692
20,1,lk,16,403,Male,31,0.25
20,1,kk,16,346,Male,31,0.125
20,1,kh,11,421,Male,31,0.25
20,1,hd,4,483,Male,31,0.07692
20,1,do,22,503,Male,31,0.33333
20,1,on,21,445,Male,31,0.0625
20,1,nk,16,377,Male,31,0.2
20,1,ke,8,487,Male,31,0.125
20,1,eo,22,604,Male,31,0.08333
20,1,oa,2,467,Male,31,0.25
20,1,ae,8,417,Male,31,0.16667
20,0,em,14,375,Male,31,0.08333
20,0,mo,16,365,Male,31,0.22222
20,1,oo,22,435,Male,31,0.0625
20,0,op,17,372,Male,31,0.0625
20,1,pg,10,435,Male,31,0.2
20,1,gm,20,373,Male,31,0.2
20,1,me,8,437,Male,31,0.22222
20,1,ed,4,383,Male,31,0.83333
20,1,da,2,456,Male,31,0.33333
20,0,ab,9,390,Male,31,0.33333
20,0,bp,22,437,Male,31,0.125
20,1,pe,8,441,Male,31,0.2
20,1,ee,8,477,Male,31,0.16667
20,0,eb,9,383,Male,31,0.08333
20,1,be,8,425,Male,31,0.125
20,1,bb,3,403,Male,31,0.25
20,1,bc,4,408,Male,31,0.125
20,0,co,16,391,Male,31,0.3
20,1,oa,2,603,Male,31,0.25
20,1,ao,22,398,Male,31,0.33333
20,1,oc,4,414,Male,31,0.125
20,1,ck,16,400,Male,31,0.1
20,1,kg,10,438,Male,31,0.125
20,1,gn,21,360,Male,31,0.2
20,1,nh,11,421,Male,31,0.8
20,1,hn,11,431,Male,31,0.07692
20,1,nh,21,392,Male,31,0.8
20,1,hp,23,357,Male,31,0.07692
20,1,pm,20,417,Male,31,0.2
20,1,mh,11,397,Male,31,0.11111
20,1,hj,15,390,Male,31,0.15385
20,1,jh,11,449,Male,31,0.125
20,1,hg,10,409,Male,31,0.15385
20,1,gj,15,423,Male,31,0.2
20,1,jo,22,435,Male,31,0.25
20,1,oc,4,449,Male,31,0.125
20,1,cp,23,529,Male,31,0.1
20,1,pd,5,409,Male,31,0.02
20,1,dk,16,381,Male,31,0.33333
20,1,kh,11,450,Male,31,0.25
20,1,hg,10,413,Male,31,0.15385
20,1,gk,16,370,Male,31,0.2
20,1,kb,3,520,Male,31,0.125
20,0,bb,9,502,Male,31,0.25
20,0,bo,17,429,Male,31,0.25
20,1,oa,2,552,Male,31,0.25
20,1,ab,3,475,Male,31,0.33333
20,0,bo,21,469,Male,31,0.25
20,0,oa,9,422,Male,31,0.25
20,0,am,14,443,Male,31,0.16667
20,1,mj,15,402,Male,31,0.11111
20,1,jc,4,421,Male,31,0.125
20,1,co,22,455,Male,31,0.3
20,0,ok,15,368,Male,31,0.0625
20,1,km,20,461,Male,31,0.125
20,1,mo,22,367,Male,31,0.22222
20,0,ol,11,369,Male,31,0.0625
20,1,lo,22,377,Male,31,0.25
20,0,oe,9,432,Male,31,0.125
20,1,ee,8,468,Male,31,0.16667
20,1,ek,16,386,Male,31,0.08333
20,1,kc,4,473,Male,31,0.125
20,1,cl,17,427,Male,31,0.1
20,0,lm,14,399,Male,31,0.25
20,1,me,8,436,Male,31,0.22222
20,1,ea,2,476,Male,31,0.08333
20,0,ao,15,428,Male,31,0.33333
20,1,oj,15,380,Male,31,0.0625
20,0,jn,15,350,Male,31,0.125
20,1,nh,11,441,Male,31,0.8
20,1,hi,14,398,Male,31,0.07692
20,1,ic,4,428,Male,31,1
20,1,cg,10,457,Male,31,0.1
20,1,gl,17,414,Male,31,0.2
20,1,lc,4,444,Male,31,0.25
20,0,co,16,424,Male,31,0.3
20,1,oh,11,362,Male,31,0.0625
20,1,hj,15,413,Male,31,0.15385
20,0,jo,16,392,Male,31,0.25
20,0,oe,9,413,Male,31,0.125
20,1,ef,9,411,Male,31,0.08333
20,0,fo,16,455,Male,31,0.33333
20,0,om,15,393,Male,31,0.0625
