subject,sex,age,bigram_freq,concreteness,word_freq,Initial,diversity,letters,item,correct,response_time,word_freq,trans_prob
22,1,29,151,2.24,52.18,will,1128,4,gain,1,1202,5218,0.000593166
16,1,22,151,2.24,52.18,will,1128,4,gain,1,1238,5218,0.000593166
14,0,22,67,1.78,81.54,first,1261,6,annual,1,367,8154,0.000564448
5,1,29,67,1.78,81.54,first,1261,6,annual,1,413,8154,0.000564448
7,0,38,67,1.78,81.54,first,1261,6,annual,1,461,8154,0.000564448
10,1,21,67,1.78,81.54,first,1261,6,annual,1,462,8154,0.000564448
8,1,30,67,1.78,81.54,first,1261,6,annual,1,532,8154,0.000564448
21,1,18,67,1.78,81.54,first,1261,6,annual,1,577,8154,0.000564448
18,1,25,67,1.78,81.54,first,1261,6,annual,1,610,8154,0.000564448
11,1,20,67,1.78,81.54,first,1261,6,annual,1,625,8154,0.000564448
20,1,23,67,1.78,81.54,first,1261,6,annual,1,659,8154,0.000564448
23,1,42,67,1.78,81.54,first,1261,6,annual,1,669,8154,0.000564448
13,1,29,67,1.78,81.54,first,1261,6,annual,1,671,8154,0.000564448
17,1,33,67,1.78,81.54,first,1261,6,annual,1,692,8154,0.000564448
26,0,51,67,1.78,81.54,first,1261,6,annual,1,798,8154,0.000564448
2,1,50,67,1.78,81.54,first,1261,6,annual,1,828,8154,0.000564448
29,0,29,67,1.78,81.54,first,1261,6,annual,1,884,8154,0.000564448
27,1,46,67,1.78,81.54,first,1261,6,annual,1,1016,8154,0.000564448
28,1,30,67,1.78,81.54,first,1261,6,annual,1,1062,8154,0.000564448
19,1,46,67,1.78,81.54,first,1261,6,annual,1,1108,8154,0.000564448
6,1,30,67,1.78,81.54,first,1261,6,annual,1,1242,8154,0.000564448
22,1,29,67,1.78,81.54,first,1261,6,annual,1,1283,8154,0.000564448
12,0,24,226,3.97,56.75,they,1616,4,beat,1,444,5675,0.000521368
13,1,29,226,3.97,56.75,they,1616,4,beat,1,463,5675,0.000521368
21,1,18,226,3.97,56.75,they,1616,4,beat,1,465,5675,0.000521368
10,1,21,226,3.97,56.75,they,1616,4,beat,1,468,5675,0.000521368
27,1,46,226,3.97,56.75,they,1616,4,beat,1,477,5675,0.000521368
23,1,42,226,3.97,56.75,they,1616,4,beat,1,477,5675,0.000521368
25,1,47,226,3.97,56.75,they,1616,4,beat,1,503,5675,0.000521368
8,1,30,226,3.97,56.75,they,1616,4,beat,1,535,5675,0.000521368
11,1,20,226,3.97,56.75,they,1616,4,beat,1,545,5675,0.000521368
7,0,38,226,3.97,56.75,they,1616,4,beat,1,547,5675,0.000521368
17,1,33,226,3.97,56.75,they,1616,4,beat,1,572,5675,0.000521368
5,1,29,226,3.97,56.75,they,1616,4,beat,1,593,5675,0.000521368
14,0,22,226,3.97,56.75,they,1616,4,beat,1,626,5675,0.000521368
26,0,51,226,3.97,56.75,they,1616,4,beat,1,645,5675,0.000521368
3,1,60,226,3.97,56.75,they,1616,4,beat,1,662,5675,0.000521368
9,1,46,226,3.97,56.75,they,1616,4,beat,1,662,5675,0.000521368
28,1,30,226,3.97,56.75,they,1616,4,beat,1,736,5675,0.000521368
19,1,46,226,3.97,56.75,they,1616,4,beat,1,740,5675,0.000521368
18,1,25,226,3.97,56.75,they,1616,4,beat,1,794,5675,0.000521368
24,1,48,226,3.97,56.75,they,1616,4,beat,1,928,5675,0.000521368
22,1,29,226,3.97,56.75,they,1616,4,beat,1,982,5675,0.000521368
29,0,29,226,3.97,56.75,they,1616,4,beat,1,1017,5675,0.000521368
16,1,22,226,3.97,56.75,they,1616,4,beat,1,1049,5675,0.000521368
2,1,50,226,3.97,56.75,they,1616,4,beat,1,1076,5675,0.000521368
6,1,30,226,3.97,56.75,they,1616,4,beat,1,1161,5675,0.000521368
18,1,25,117,1.73,110.02,will,1128,6,appeal,1,457,11002,0.000459606
12,0,24,117,1.73,110.02,will,1128,6,appeal,1,461,11002,0.000459606
13,1,29,117,1.73,110.02,will,1128,6,appeal,1,491,11002,0.000459606
20,1,23,117,1.73,110.02,will,1128,6,appeal,1,511,11002,0.000459606
8,1,30,117,1.73,110.02,will,1128,6,appeal,1,513,11002,0.000459606
27,1,46,117,1.73,110.02,will,1128,6,appeal,1,513,11002,0.000459606
7,0,38,117,1.73,110.02,will,1128,6,appeal,1,563,11002,0.000459606
21,1,18,117,1.73,110.02,will,1128,6,appeal,1,563,11002,0.000459606
23,1,42,117,1.73,110.02,will,1128,6,appeal,1,571,11002,0.000459606
10,1,21,117,1.73,110.02,will,1128,6,appeal,1,574,11002,0.000459606
5,1,29,117,1.73,110.02,will,1128,6,appeal,1,587,11002,0.000459606
14,0,22,117,1.73,110.02,will,1128,6,appeal,1,587,11002,0.000459606
25,1,47,117,1.73,110.02,will,1128,6,appeal,1,662,11002,0.000459606
22,1,29,117,1.73,110.02,will,1128,6,appeal,1,662,11002,0.000459606
17,1,33,117,1.73,110.02,will,1128,6,appeal,1,664,11002,0.000459606
1,1,30,117,1.73,110.02,will,1128,6,appeal,1,739,11002,0.000459606
11,1,20,117,1.73,110.02,will,1128,6,appeal,1,741,11002,0.000459606
19,1,46,117,1.73,110.02,will,1128,6,appeal,1,750,11002,0.000459606
3,1,60,117,1.73,110.02,will,1128,6,appeal,1,751,11002,0.000459606
9,1,46,117,1.73,110.02,will,1128,6,appeal,1,751,11002,0.000459606
26,0,51,117,1.73,110.02,will,1128,6,appeal,1,771,11002,0.000459606
6,1,30,117,1.73,110.02,will,1128,6,appeal,1,834,11002,0.000459606
2,1,50,117,1.73,110.02,will,1128,6,appeal,1,906,11002,0.000459606
29,0,29,117,1.73,110.02,will,1128,6,appeal,1,968,11002,0.000459606
14,0,22,367,3.48,486.51,that,5217,5,place,1,447,48651,0.000329035
5,1,29,367,3.48,486.51,that,5217,5,place,1,459,48651,0.000329035
8,1,30,367,3.48,486.51,that,5217,5,place,1,461,48651,0.000329035
17,1,33,367,3.48,486.51,that,5217,5,place,1,462,48651,0.000329035
10,1,21,367,3.48,486.51,that,5217,5,place,1,464,48651,0.000329035
25,1,47,367,3.48,486.51,that,5217,5,place,1,469,48651,0.000329035
13,1,29,367,3.48,486.51,that,5217,5,place,1,470,48651,0.000329035
21,1,18,367,3.48,486.51,that,5217,5,place,1,476,48651,0.000329035
7,0,38,367,3.48,486.51,that,5217,5,place,1,490,48651,0.000329035
1,1,30,367,3.48,486.51,that,5217,5,place,1,491,48651,0.000329035
27,1,46,367,3.48,486.51,that,5217,5,place,1,506,48651,0.000329035
11,1,20,367,3.48,486.51,that,5217,5,place,1,554,48651,0.000329035
29,0,29,367,3.48,486.51,that,5217,5,place,1,577,48651,0.000329035
12,0,24,367,3.48,486.51,that,5217,5,place,1,583,48651,0.000329035
20,1,23,367,3.48,486.51,that,5217,5,place,1,642,48651,0.000329035
18,1,25,367,3.48,486.51,that,5217,5,place,1,644,48651,0.000329035
6,1,30,367,3.48,486.51,that,5217,5,place,1,656,48651,0.000329035
19,1,46,367,3.48,486.51,that,5217,5,place,1,670,48651,0.000329035
3,1,60,367,3.48,486.51,that,5217,5,place,1,720,48651,0.000329035
9,1,46,367,3.48,486.51,that,5217,5,place,1,720,48651,0.000329035
2,1,50,367,3.48,486.51,that,5217,5,place,1,741,48651,0.000329035
26,0,51,367,3.48,486.51,that,5217,5,place,1,817,48651,0.000329035
28,1,30,367,3.48,486.51,that,5217,5,place,1,889,48651,0.000329035
22,1,29,367,3.48,486.51,that,5217,5,place,1,949,48651,0.000329035
24,1,48,367,3.48,486.51,that,5217,5,place,1,956,48651,0.000329035
5,1,29,84,2.04,50.83,this,2909,7,ancient,1,483,5083,0.000181331
18,1,25,84,2.04,50.83,this,2909,7,ancient,1,543,5083,0.000181331
13,1,29,84,2.04,50.83,this,2909,7,ancient,1,550,5083,0.000181331
12,0,24,84,2.04,50.83,this,2909,7,ancient,1,585,5083,0.000181331
7,0,38,84,2.04,50.83,this,2909,7,ancient,1,589,5083,0.000181331
14,0,22,84,2.04,50.83,this,2909,7,ancient,1,627,5083,0.000181331
27,1,46,84,2.04,50.83,this,2909,7,ancient,1,640,5083,0.000181331
17,1,33,84,2.04,50.83,this,2909,7,ancient,1,668,5083,0.000181331
22,1,29,84,2.04,50.83,this,2909,7,ancient,1,725,5083,0.000181331
8,1,30,84,2.04,50.83,this,2909,7,ancient,1,737,5083,0.000181331
11,1,20,84,2.04,50.83,this,2909,7,ancient,1,817,5083,0.000181331
24,1,48,84,2.04,50.83,this,2909,7,ancient,1,926,5083,0.000181331
19,1,46,84,2.04,50.83,this,2909,7,ancient,1,1004,5083,0.000181331
6,1,30,84,2.04,50.83,this,2909,7,ancient,1,1006,5083,0.000181331
2,1,50,84,2.04,50.83,this,2909,7,ancient,1,1045,5083,0.000181331
21,1,18,84,2.04,50.83,this,2909,7,ancient,1,1094,5083,0.000181331
20,1,23,84,2.04,50.83,this,2909,7,ancient,1,1239,5083,0.000181331
26,0,51,84,2.04,50.83,this,2909,7,ancient,1,1304,5083,0.000181331
14,0,22,35,3.3,493.85,with,4777,6,number,1,388,49385,5.37E-05
1,1,30,35,3.3,493.85,with,4777,6,number,1,404,49385,5.37E-05
27,1,46,35,3.3,493.85,with,4777,6,number,1,431,49385,5.37E-05
7,0,38,35,3.3,493.85,with,4777,6,number,1,438,49385,5.37E-05
22,1,29,35,3.3,493.85,with,4777,6,number,1,454,49385,5.37E-05
12,0,24,35,3.3,493.85,with,4777,6,number,1,465,49385,5.37E-05
8,1,30,35,3.3,493.85,with,4777,6,number,1,471,49385,5.37E-05
5,1,29,35,3.3,493.85,with,4777,6,number,1,502,49385,5.37E-05
23,1,42,35,3.3,493.85,with,4777,6,number,1,514,49385,5.37E-05
10,1,21,35,3.3,493.85,with,4777,6,number,1,517,49385,5.37E-05
25,1,47,35,3.3,493.85,with,4777,6,number,1,522,49385,5.37E-05
18,1,25,35,3.3,493.85,with,4777,6,number,1,523,49385,5.37E-05
20,1,23,35,3.3,493.85,with,4777,6,number,1,548,49385,5.37E-05
24,1,48,35,3.3,493.85,with,4777,6,number,1,559,49385,5.37E-05
13,1,29,35,3.3,493.85,with,4777,6,number,1,653,49385,5.37E-05
3,1,60,35,3.3,493.85,with,4777,6,number,1,670,49385,5.37E-05
9,1,46,35,3.3,493.85,with,4777,6,number,1,670,49385,5.37E-05
29,0,29,35,3.3,493.85,with,4777,6,number,1,683,49385,5.37E-05
2,1,50,35,3.3,493.85,with,4777,6,number,1,699,49385,5.37E-05
17,1,33,35,3.3,493.85,with,4777,6,number,1,718,49385,5.37E-05
19,1,46,35,3.3,493.85,with,4777,6,number,1,725,49385,5.37E-05
28,1,30,35,3.3,493.85,with,4777,6,number,1,734,49385,5.37E-05
11,1,20,35,3.3,493.85,with,4777,6,number,1,749,49385,5.37E-05
21,1,18,35,3.3,493.85,with,4777,6,number,1,757,49385,5.37E-05
6,1,30,35,3.3,493.85,with,4777,6,number,1,1267,49385,5.37E-05
26,0,51,35,3.3,493.85,with,4777,6,number,1,1320,49385,5.37E-05
16,1,22,35,3.3,493.85,with,4777,6,number,1,1374,49385,5.37E-05
7,0,38,22,3.3,493.85,from,3081,6,number,1,378,49385,5.32E-05
14,0,22,22,3.3,493.85,from,3081,6,number,1,399,49385,5.32E-05
8,1,30,22,3.3,493.85,from,3081,6,number,1,478,49385,5.32E-05
23,1,42,22,3.3,493.85,from,3081,6,number,1,502,49385,5.32E-05
28,1,30,22,3.3,493.85,from,3081,6,number,1,512,49385,5.32E-05
1,1,30,22,3.3,493.85,from,3081,6,number,1,530,49385,5.32E-05
22,1,29,22,3.3,493.85,from,3081,6,number,1,545,49385,5.32E-05
18,1,25,22,3.3,493.85,from,3081,6,number,1,564,49385,5.32E-05
10,1,21,22,3.3,493.85,from,3081,6,number,1,565,49385,5.32E-05
17,1,33,22,3.3,493.85,from,3081,6,number,1,579,49385,5.32E-05
5,1,29,22,3.3,493.85,from,3081,6,number,1,585,49385,5.32E-05
3,1,60,22,3.3,493.85,from,3081,6,number,1,586,49385,5.32E-05
9,1,46,22,3.3,493.85,from,3081,6,number,1,586,49385,5.32E-05
13,1,29,22,3.3,493.85,from,3081,6,number,1,620,49385,5.32E-05
25,1,47,22,3.3,493.85,from,3081,6,number,1,630,49385,5.32E-05
27,1,46,22,3.3,493.85,from,3081,6,number,1,633,49385,5.32E-05
24,1,48,22,3.3,493.85,from,3081,6,number,1,635,49385,5.32E-05
20,1,23,22,3.3,493.85,from,3081,6,number,1,648,49385,5.32E-05
12,0,24,22,3.3,493.85,from,3081,6,number,1,656,49385,5.32E-05
11,1,20,22,3.3,493.85,from,3081,6,number,1,663,49385,5.32E-05
